"Node","NodeType","ZeroAct","UpAct","DownAct","AvgAct"
"XPO1","",100,0,0,0
"XPOT","",100,0,0,0
"XRCC1","",100,0,0,0
"XRCC3","",100,0,0,0
"XRCC4","",100,0,0,0
"XRCC5","",100,0,0,0
"XRCC5_XRCC6","",100,0,0,0
"XRCC6","",100,0,0,0
"XXYLT1","",100,0,0,0
"YAP1","",100,0,0,0
"YBX1","M",0,100,0,100
"YES1","",100,0,0,0
"YIF1B","",100,0,0,0
"YME1L1","",100,0,0,0
"YWHAB","",100,0,0,0
"YWHAE","",100,0,0,0
"YWHAG","",100,0,0,0
"YWHAH","",100,0,0,0
"YWHAQ","",100,0,0,0
"YWHAZ","",100,0,0,0
"YY1","M",100,0,0,0
"ZAP70","",100,0,0,0
"ZBP1","",100,0,0,0
"ZBTB16","M",0,0,100,-100
"ZBTB17","M",0,100,0,100
"ZBTB4","",100,0,0,0
"ZC3H11A","",100,0,0,0
"ZC3H12A","",100,0,0,0
"ZC3HAV1","",100,0,0,0
"ZDHHC13","",100,0,0,0
"ZDHHC2","",100,0,0,0
"ZDHHC5","",100,0,0,0
"ZDHHC9","",100,0,0,0
"ZEB2","",100,0,0,0
"ZFHX3","",100,0,0,0
"ZFP36","",100,0,0,0
"ZFP91","",100,0,0,0
"ZFPM2","",100,0,0,0
"ZFYVE26","",100,0,0,0
"ZFYVE9","",100,0,0,0
"ZG16B","",100,0,0,0
"ZHX1","",100,0,0,0
"ZIC1","",100,0,0,0
"ZIC3","",100,0,0,0
"ZMIZ1","",100,0,0,0
"ZMYM2","",100,0,0,0
"ZMYND11","",100,0,0,0
"ZNF318","",100,0,0,0
"ZNF350","",100,0,0,0
"ZNF365","",100,0,0,0
"ZNF420","",100,0,0,0
"ZNF462","",100,0,0,0
"ZNF521","",100,0,0,0
"ZNF76","",100,0,0,0
"ZNF774","",100,0,0,0
"ZNF804A","",100,0,0,0
"ZNRF1","",100,0,0,0
"ZNRF3","",100,0,0,0
"ZNRF4","",100,0,0,0
"ZRANB1","",100,0,0,0
"ZRANB2","",100,0,0,0
"ZW10","",100,0,0,0
